BuildingType_Campus,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,GroupedPropertyType_Educational Facilities,GroupedPropertyType_Food and Perishables,GroupedPropertyType_Healthcare Facilities,GroupedPropertyType_Hotels and Restaurants,GroupedPropertyType_Office Buildings,GroupedPropertyType_Retail and Others,GroupedPropertyType_Specialized Properties,GroupedPropertyType_Storage and Logistics,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DistanceToDowntown
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1956,1.0,3,94470,0,94470,,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,126863.7031,432859.0,5679.380371,567938.0,33.18,0.35,4.6909699332169295
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002,1.0,10,181694,38186,143508,88.0,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,2238565.5,7637985.0,0.0,0.0,53.25,0.29,0.733464277574951
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1966,1.0,1,22780,0,22780,33.0,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,117834.5,402051.0,0.0,0.0,2.8,0.12,6.4052650306443555
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1970,1.0,22,227556,98556,129000,95.0,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,2489278.75,8493419.0,0.0,0.0,59.21,0.26,0.14269747470634406
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1969,1.0,1,57540,0,57540,26.0,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,384226.5,1310981.0,12717.05957,1271706.0,76.68,1.33,6.538508234058439
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1966,1.0,1,85400,0,85400,49.0,18.0,18.0,56.5,56.5,1536998.25,1536998.25,0.0,450468.4063,1536998.0,0.0,0.0,10.72,0.13,6.293293205349866
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1966,1.0,1,55700,0,55700,63.0,9.300000191,9.5,29.29999924,29.79999924,519806.0938,528115.6875,0.0,152346.4063,519806.0,0.0,0.0,3.62,0.06,6.227590315087394
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987,1.0,6,78672,28427,50245,98.0,27.70000076,28.20000076,79.30000305,79.80000305,2179719.75,2220030.5,0.0,553488.375,1888502.0,2912.170166,291217.0,28.63,0.36,2.4624449096138488
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1986,1.0,3,64660,0,64660,89.0,5.0,5.199999809,13.0,13.10000038,325513.0,333622.5938,0.0,69699.0,237813.0,876.999939,87700.0,6.32,0.1,12.017358248438837
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1927,1.0,2,75844,19928,55916,,64.80000305,66.40000153,193.1999969,194.8999939,3684188.5,3774978.5,0.0,998490.875,3406851.0,2773.369873,277337.0,38.48,0.51,1.6854494156875415
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1968,1.0,1,161678,0,161678,25.0,57.59999847,62.09999847,142.0,145.5,9357230.0,10093972.0,0.0,1855803.75,6332002.0,30252.27148,3025227.0,204.81,1.27,3.8817116979591386
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1949,1.0,1,101101,0,101101,1.0,215.6000061,211.1000061,676.5999756,662.5,21795830.0,21341708.0,0.0,6383133.0,21779250.0,165.7700043,16577.0,152.71,1.51,4.033122794473168
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980,1.0,1,52613,0,52613,80.0,17.79999924,20.70000076,37.29999924,40.29999924,1061458.25,1231121.75,0.0,154710.5,527872.0,5335.860352,533586.0,32.02,0.61,3.8682684291523755
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1940,1.0,1,56608,0,56608,,89.59999847,92.30000305,250.3999939,251.0,5094197.0,5246590.0,0.0,1246560.375,4253264.0,8409.324219,840932.0,74.31,1.31,4.131847827086252
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,1.0,1,58480,0,58480,37.0,248.8000031,254.6000061,581.9000244,588.0,11054535.0,11311432.0,0.0,1998174.5,6817771.0,42367.62891,4236763.0,272.54,4.66,14.352014930640598
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996,1.0,4,264008,159994,104014,42.0,100.5,105.5999985,260.0,262.3999939,9937707.0,10443463.0,0.0,2141824.75,7307906.0,26297.99805,2629800.0,190.61,0.72,1.685004906670098
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1914,1.0,2,62220,0,62220,32.0,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,1591859.875,5431426.0,128.2700043,12827.0,38.55,0.62,2.203561031596611
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1970,1.0,1,65430,0,65430,89.0,46.20000076,52.09999847,100.3000031,107.5999985,3181045.5,3586460.5,0.0,499939.4063,1705793.0,14752.51953,1475252.0,90.24,1.38,2.0878765016021674
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2006,1.0,3,102290,42440,59850,26.0,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,1733053.0,5913177.0,1495.929932,149593.0,49.17,0.48,7.101032522133685
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1926,1.0,3,80004,0,80004,,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,3585030.0,12232122.0,0.0,0.0,85.28,1.07,2.070189411391387
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1991,1.0,2,323916,0,323916,92.0,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,1039884.313,3548085.0,44759.78906,4475979.0,262.45,0.81,4.574056868744146
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1932,1.0,14,304052,0,304052,66.0,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,5522715.0,18843504.0,21838.90625,2183891.0,247.35,0.81,1.89665958876117
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1978,1.0,4,85385,31210,54175,,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,1422929.625,4855036.0,0.0,0.0,33.85,0.4,3.9696323084705263
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1989,1.0,2,98024,0,98024,94.0,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,402414.0,1373037.0,6152.976074,615298.0,42.25,0.43,7.576325928372505
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1928,1.0,1,65000,15000,50000,,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,472610.5,1612547.0,9913.839844,991384.0,63.89,0.98,2.1267440568505096
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1990,1.0,5,144573,66620,77953,62.0,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,1504993.875,5135039.0,0.0,0.0,35.8,0.25,2.2247624495313674
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950,1.0,2,302812,0,302812,97.0,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,1638420.25,5590290.0,17005.3418,1700534.0,129.29,0.43,11.421117714265959
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1974,1.0,5,86400,0,86400,53.0,116.0999985,118.5,231.1999969,232.0,9080022.0,9266020.0,0.0,1198616.625,4089680.0,49903.41016,4990341.0,293.55,3.4,11.389108760703412
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1969,1.0,2,98539,0,98539,,55.29999924,55.79999924,169.8000031,170.3000031,5450441.5,5502264.5,0.0,1543474.25,5266334.0,1841.069946,184107.0,46.49,0.47,11.66194686814966
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1976,1.0,1,51600,0,51600,75.0,21.79999924,23.20000076,55.90000153,57.40000153,1124543.125,1196293.25,0.0,239011.5938,815508.0,3090.35498,309035.0,22.1,0.43,7.334237379910062
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1968,1.0,1,140520,0,140520,61.0,15.80000019,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,384092.5938,1310524.0,9149.879883,914988.0,57.73,0.41,7.58289328561564
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1986,1.0,5,154029,62380,91649,95.0,50.59999847,50.59999847,145.6999969,145.6999969,4636396.5,4636396.5,0.0,1190117.5,4060681.0,5757.149902,575715.0,58.88,0.38,2.973815184339313
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005,1.0,3,161789,91935,69854,,99.69999695,101.0999985,312.5,317.1000061,6963616.5,7063953.5,0.0,2036226.75,6947606.0,160.1000061,16010.0,49.28,0.3,11.5476584262964
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2005,1.0,3,63909,0,63909,,74.59999847,74.59999847,234.1999969,234.1999969,4765753.5,4765753.5,0.0,1396762.25,4765753.0,0.0,0.0,33.22,0.52,11.966139533843414
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1948,1.0,2,53472,0,53472,,17.10000038,18.70000076,31.89999962,33.70000076,971155.625,1065308.875,0.0,111671.8984,381025.0,5901.310059,590131.0,34.0,0.64,10.378013895547674
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980,1.0,1,50417,0,50417,14.0,36.59999847,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,250591.0938,855017.0,9923.839844,992384.0,58.67,1.16,8.684572657542368
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1961,1.0,3,133298,0,133298,21.0,117.3000031,120.3000031,305.1000061,308.2000122,15640994.0,16041286.0,0.0,3399819.0,11600182.0,40408.10156,4040810.0,295.48,2.22,11.06042735404882
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965,1.0,2,168619,0,168619,78.0,37.29999924,38.79999924,105.0,106.9000015,6455828.5,6718441.0,0.0,1599320.5,5456882.0,9989.459961,998946.0,91.1,0.54,11.421117714265959
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2002,1.0,5,251827,113318,138509,,280.3999939,284.7000122,657.0999756,661.7000122,47102428.0,47837524.0,0.0,8544799.0,29154854.0,179475.7188,17947572.0,1156.45,4.59,3.3419504294165265
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,1.0,4,175885,71385,104500,91.0,62.40000153,62.40000153,195.8999939,195.8999939,6486377.5,6486377.5,0.0,1901048.25,6486377.0,0.0,0.0,45.22,0.26,2.160910082952017
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1969,1.0,2,104786,0,104786,93.0,9.800000191,11.0,23.60000038,24.89999962,1028376.875,1153253.75,0.0,195403.7969,666718.0,3616.5896,361659.0,23.86,0.23,4.906424413381529
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000,1.0,1,53040,41600,11440,,34.40000153,37.0,75.0,77.0,1770027.5,1901429.125,0.0,280178.0,955967.0,8140.600098,814060.0,49.9,0.94,5.242502001561368
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1973,1.0,1,110689,0,110689,,21.10000038,25.20000076,28.89999962,33.20000076,2339814.25,2789899.0,0.0,104433.7969,356328.0,19834.86133,1983486.0,107.83,0.97,5.294657784117465
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1948,1.0,1,53620,0,53620,86.0,38.40000153,40.0,114.0,117.4000015,2058955.25,2145554.75,0.0,554098.5,1890584.0,1683.709839,168371.0,22.12,0.41,5.417576932556299
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1938,1.0,1,50008,0,50008,62.0,64.0,67.59999847,162.1000061,163.8999939,3202213.0,3380481.5,0.0,665544.375,2270837.0,9313.75,931375.0,65.3,1.31,5.423880688649966
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,1.0,4,291176,100176,191000,98.0,34.20000076,34.20000076,106.5999985,106.5999985,6657348.5,6657348.5,0.0,1929988.0,6585119.0,722.2838745,72228.0,49.74,0.17,3.3887334663611903
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1957,1.0,1,50832,0,50832,63.0,50.20000076,50.20000076,77.90000153,77.90000153,2551022.25,2551022.25,0.0,179950.4063,613991.0,19370.31641,1937032.0,107.16,2.11,4.39547865594657
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,1.0,1,76354,0,76354,70.0,37.20000076,36.5,116.4000015,114.3000031,2843033.5,2792753.5,0.0,830282.5,2832924.0,101.0899963,10109.0,20.29,0.27,4.8504187156275975
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1956,1.0,1,98480,0,98480,65.0,28.79999924,29.39999962,81.19999695,81.30000305,2831565.5,2898646.0,0.0,704380.6875,2403347.0,4282.180176,428218.0,39.5,0.4,4.39851554211073
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1904,1.0,2,53002,0,53002,75.0,64.40000153,67.19999695,168.3000031,171.1999969,3441643.25,3591767.75,0.0,754551.875,2574531.0,8671.120117,867112.0,64.0,1.21,6.241321759708061
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008,1.0,3,175918,51218,124700,,232.3000031,235.6000061,503.6000061,502.0,22530168.0,22846738.0,0.0,3530997.0,12047762.0,104824.0547,10482405.0,640.71,3.64,3.3453240328071354
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920,1.0,3,169785,63782,106003,,180.6999969,183.1999969,451.0,453.6000061,19155416.0,19419744.0,0.0,3883254.0,13249663.0,59057.51953,5905752.0,406.02,2.39,2.934734301253122
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1971,1.0,11,124721,0,124721,58.0,111.4000015,115.0,252.1999969,255.8999939,13898181.0,14339818.0,0.0,2365175.75,8069980.0,58282.00781,5828201.0,365.79,2.93,2.8145373707041625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1970,1.0,7,94002,0,94002,70.0,60.29999924,60.29999924,189.3000031,189.3000031,5662234.0,5662234.0,0.0,1659505.75,5662234.0,0.0,0.0,39.47,0.42,3.2287200238574894
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1974,1.0,1,93020,0,93020,60.0,13.5,13.5,42.29999924,42.29999924,1252323.875,1252323.875,0.0,367035.0938,1252324.0,0.0,0.0,8.73,0.09,5.562809428087368
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1946,1.0,1,23000,0,23000,,30.89999962,36.79999924,56.09999847,63.20000076,711118.375,845892.1875,0.0,76388.79688,260639.0,4504.796875,450480.0,25.74,1.12,1.6896369478344335
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1904,1.0,5,78920,0,78920,88.0,36.0,36.0,113.0999985,113.0999985,2830674.75,2830674.75,0.0,829623.1875,2830674.0,0.0,0.0,19.73,0.25,0.6742341868433743
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1906,1.0,7,99440,0,99440,64.0,74.30000305,75.0,188.1000061,188.8000031,6606832.5,6669621.5,0.0,1373344.375,4685851.0,19209.81055,1920981.0,134.69,1.35,0.7189792295700651
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1907,1.0,6,73260,0,73260,82.0,44.70000076,47.29999924,140.3000031,148.5,2853189.5,3020795.0,0.0,836221.875,2853189.0,0.0,0.0,19.89,0.27,0.7175861055638625
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,69817,0,69817,87.0,35.90000153,39.20000076,82.5,87.0,2178074.5,2380143.75,771085.1875,364924.6875,1245123.0,1618.65979,161866.0,76.8,1.1,0.5808846061857328
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,84750,0,84750,,29.79999924,30.79999924,86.09999847,87.19999695,2094724.625,2165173.25,0.0,541278.3125,1846842.0,2478.827148,247883.0,26.04,0.31,0.518624646376525
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,6,75496,13320,62176,,59.29999924,62.09999847,186.1000061,195.0,3570161.75,3740114.25,0.0,1046354.5,3570162.0,0.0,0.0,24.89,0.33,0.40387253737201395
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,164380,0,164380,79.0,53.0,53.90000153,145.8000031,146.8000031,7655751.0,7778893.0,399538.3125,1816152.875,6196714.0,10594.98047,1059498.0,130.31,0.79,0.6055673552312951
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1907,1.0,7,160580,0,160580,98.0,27.0,28.0,67.90000153,69.69999695,4336187.5,4501784.0,347207.9063,883376.6875,3014081.0,9748.979492,974898.0,99.59,0.62,0.7255040064387085
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1906,1.0,3,67755,0,67755,,29.10000038,31.0,91.30000305,97.40000153,1904480.0,2031594.375,0.0,558171.125,1904480.0,0.0,0.0,13.28,0.2,0.7539460874569168
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910,1.0,3,56700,0,56700,37.0,41.79999924,43.40000153,119.3000031,120.0,2371575.0,2462293.5,0.0,599477.125,2045416.0,3261.589844,326159.0,31.58,0.56,1.342140176538836
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1922,1.0,1,82852,0,82852,83.0,26.29999924,30.20000076,54.70000076,58.79999924,2153603.5,2472120.0,0.0,310101.0,1058065.0,10955.38965,1095539.0,65.56,0.79,1.3658420141597292
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953,1.0,2,76442,0,76442,,52.29999924,60.59999847,101.6999969,110.4000015,3978277.0,4608482.0,0.0,499824.9063,1705403.0,22728.74023,2272874.0,132.6,1.73,2.851784025657939
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1962,1.0,2,92792,0,92792,56.0,31.89999962,35.09999847,76.40000153,79.09999847,3155496.0,3471977.25,0.0,593368.375,2024573.0,11309.22852,1130923.0,74.18,0.8,3.169589589566971
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1941,2.0,2,125519,0,125519,,15.69999981,15.69999981,49.29999924,49.29999924,2244317.0,2244317.0,0.0,657771.625,2244317.0,0.0,0.0,15.65,0.12,2.2880870129362827
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,129000,25800,103200,80.0,41.70000076,41.70000076,131.0,131.0,4374646.0,4374646.0,0.0,1282135.25,4374645.0,0.0,0.0,30.5,0.24,2.3796282933119643
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1954,1.0,1,78814,0,78814,69.0,10.89999962,11.60000038,28.29999924,29.0,861972.875,911161.3125,0.0,186145.0,635127.0,2268.460205,226846.0,16.48,0.21,1.9140117271601698
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1904,1.0,4,58970,0,58970,,30.39999962,32.79999924,73.09999847,75.5,1776411.75,1916863.375,0.0,337741.6875,1152375.0,6240.369629,624037.0,41.18,0.7,1.1288337403225013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1910,1.0,6,75600,10800,64800,15.0,43.70000076,43.70000076,137.1999969,137.1999969,2688675.75,2688675.75,0.0,788005.6875,2688675.0,0.0,0.0,18.74,0.25,1.221110380871726
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1907,1.0,4,56270,0,56270,,18.79999924,18.79999924,59.0,59.0,1056782.125,1056782.125,0.0,309725.0938,1056782.0,0.0,0.0,7.37,0.13,1.2655992322851681
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1904,1.0,4,66842,0,66842,31.0,104.5999985,103.5,244.5,241.1000061,5608600.5,5550151.0,0.0,1013347.0,3457540.0,21510.59766,2151060.0,138.35,2.07,0.8898792531143057
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1909,1.0,6,75288,10800,64488,81.0,44.09999847,45.40000153,138.6000061,142.5,2891605.0,2972492.75,0.0,847370.625,2891229.0,3.75999999,376.0,20.18,0.27,0.9587275177681511
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1904,1.0,7,184322,0,184322,81.0,52.70000076,52.70000076,165.6000061,165.6000061,9722890.0,9722890.0,0.0,2849615.75,9722889.0,0.0,0.0,67.78,0.37,0.7778652158202263
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,1.0,7,287853,0,287853,43.0,89.40000153,89.40000153,280.2000122,280.2000122,25567108.0,25567108.0,0.0,7468517.5,25482582.0,845.2400513,84524.0,182.14,0.63,0.8203587301121319
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1914,1.0,2,64512,0,64512,53.0,94.69999695,97.09999847,197.3999939,199.1000061,5968153.5,6114759.5,0.0,865222.3125,2952139.0,30160.14844,3016015.0,180.76,2.8,1.4476854141936732
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,1.0,6,286000,111774,174226,,366.3999939,362.6000061,1150.300049,1138.400024,63835192.0,63172816.0,0.0,18705198.0,63822136.0,130.5299988,13053.0,445.62,1.56,1.76049971102769
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1926,1.0,7,144050,0,144050,26.0,27.29999924,30.20000076,63.29999924,66.40000153,3929371.0,4347677.0,0.0,700417.625,2389825.0,15395.45898,1539546.0,98.43,0.68,2.376536987455687
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930,1.0,3,60592,0,60592,16.0,83.59999847,84.59999847,253.5,254.5,5049446.5,5107519.5,0.0,1403403.75,4788414.0,2610.318604,261032.0,47.25,0.78,2.502056347669302
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1912,1.0,6,1380959,0,1380959,79.0,49.29999924,50.09999847,146.1000061,147.1999969,74130576.0,75252304.0,0.0,19859480.0,67760546.0,63700.19922,6370020.0,810.7,0.59,2.5830679842869393
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1993,1.0,1,107930,0,107930,57.0,67.0,70.5,189.5,193.1000061,7221482.5,7589347.5,0.0,1798386.125,6136093.0,10853.88379,1085388.0,100.42,0.93,2.960406336496255
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1926,1.0,1,99084,0,99084,83.0,16.29999924,18.60000038,33.90000153,36.29999924,1618110.375,1838287.25,0.0,233027.0,795088.0,8230.220703,823022.0,49.25,0.5,3.7887715753591875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1953,1.0,1,72719,0,72719,28.0,35.5,38.20000076,96.09999847,100.4000015,2581741.75,2774363.5,0.0,599482.625,2045435.0,5363.070313,536307.0,42.74,0.59,4.483670298011466
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930,1.0,4,76624,0,76624,91.0,36.20000076,41.29999924,105.3000031,121.5,2773647.5,3166841.75,0.0,723489.8125,2468547.0,3051.0,305100.0,33.41,0.44,1.175219902543582
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2001,1.0,6,91706,36583,55123,2.0,150.3000031,150.3000031,472.1000061,472.1000061,8570571.0,8570571.0,0.0,2511890.5,8570570.0,0.0,0.0,59.75,0.65,6.423040146556175
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008,1.0,5,129093,39902,89191,6.0,203.1999969,210.0,473.6000061,480.7999878,19248732.0,19892050.0,0.0,3458477.0,11800324.0,74484.07031,7448407.0,477.85,3.7,2.1056265380699246
